0,1,2,3
21.117257623773245,-12.978700208207707,5.004932126150802,2.351265547242155
-13.61458139162257,-5.804389810136829,-11.875958819983513,2.8401399084622856
20.516330393123884,-13.602047650520152,4.447217579606239,1.7325233626669618
16.86910084272878,-16.42390590879363,0.6433074674180387,-5.572181532865212
-12.72100484821458,6.898591405529711,10.001684927140284,-0.13493180479437916
-9.400210467433944,12.312110932523561,15.92062665511436,-0.09709086808717915
18.299126047684723,-16.127220103451737,1.8725458250978881,-1.9819536514401306
-16.192469306343533,-0.7826734462209315,-1.1852796867840845,-0.6649954720905337
-15.009487025787182,-5.014019437904823,-11.634928208410347,2.6509473415992053
-10.374926722079248,11.110216043745469,15.55887854127269,-1.4977366772256548
22.072086794214403,33.91761679710267,-5.211891934563215,5.007193496597778
-15.82765377932224,2.9713860218543675,5.162915239370952,-1.5602820345052877
-13.028398643240205,2.9260240041823042,5.6134175791848335,0.45936750908455587
-0.1115297359670056,-1.3750578750856546,-15.840392855344325,-1.3922909023172854
-12.597059704754683,9.27775180890667,13.21740606956233,-1.8826642650528882
-10.374926722079248,11.110216043745469,15.55887854127269,-1.4977366772256548
-12.97472980098395,9.042286059898323,12.898059202659363,-2.731562147945257
-15.31781274018751,-5.798097162985138,-12.523796569800313,1.1147344919198277
23.346314185963667,32.79050852542898,-5.869879932605368,7.557735117478671
24.472963994694126,-14.846077490916938,1.8821682681626986,-5.98257585818081
20.982440499942633,36.31517841909687,-7.504381849351294,-3.673361032360167
20.510762092106408,-13.358395327329015,4.751526308767404,1.8863989315935665
10.02781187440404,-17.631577306819906,-2.7717478988035964,-3.612958011612431
21.55108010037327,-10.84623215786546,6.263791916510726,4.85640111419129
-16.098452435448337,0.8346494506703583,1.4371142129758452,-0.38921993235222363
-14.610703155853992,5.981760056396511,9.173425003508566,-1.6380537645337427
19.91397333822184,-14.381877920243083,3.796505386005471,0.7183987823228366
17.526689415782613,35.069320378972414,-11.096631818233893,-11.7630611869109
10.054869589523365,-17.59523411236904,-2.852569009534426,-3.47089089279445
-15.513807542618899,-4.268840667812547,-11.591346748784382,2.139872064174293
-15.297426720272705,4.638914281287062,7.565891245210776,-1.746228757621902
-13.061580875499361,6.99423374854278,10.47186568692849,0.33121907631853187
22.616500377747368,-14.074446370108285,1.5078743084007844,-7.6074076209693775
16.07403136474761,34.1711387540342,-12.145724402065808,-14.53918591025871
-14.696213228449151,4.302781675831795,7.24979103634295,-0.5314474197724631
22.296371793236712,-10.775329745279377,6.296598143163256,4.668657223339464
-12.985649401567816,-5.983762869427434,-12.164318993440546,2.9807956944117673
16.848057048022522,-16.423892817712975,0.6600216055757747,-5.797071637106152
22.201937767618787,34.85824555284398,-5.840639908120041,2.165637816104371
20.125345046633218,35.86778541703314,-8.84336423803211,-5.169835481745853
28.731887423832127,7.397595536317015,5.918666282811127,19.902429585444594
-14.946771808142046,3.6232706574723896,6.1902667864906915,-0.08286580396171628
-15.619789958225054,-0.3136562579622216,-0.30006033702511087,0.7196959997896668
-15.046287602387725,-4.968422426356659,-11.590369625468615,2.659458642254699
-12.330614908868904,-5.791100757179823,-11.946114152377062,3.351705219463052
27.586713021296145,0.03767080040642956,8.628865973280124,14.017754408437343
-16.292042613001417,2.0180017541223108,3.638079874277372,-2.667278279978765
-15.323713857793084,3.3512712043662076,5.76434071488891,-0.4848150810943599
-12.755079146091642,-5.691100619672606,-11.611329596349636,3.1656642168584823
20.96783858838312,-12.773784072306494,5.19652304018255,2.591171145700333
26.188991103973432,1.6078170814140074,6.630307075067937,15.930110078358467
22.498444788868518,-7.262231724532711,5.992980842355186,9.628960079888754
-14.47210275221983,5.743194390585652,8.825129089111345,-1.1363390836728833
-15.960481242946754,0.5142668461613371,1.0780013097928267,-0.28513323947593905
11.916399646975558,-16.728998079816606,-0.9510011578788747,-1.8361302955962795
11.795338068134775,-16.590920367617574,-0.9866857867090487,-1.400591037809591
-14.620239039129054,-6.497680124005943,-12.848905073023621,-0.010096044580903907
-14.24186285541689,3.264472578473917,6.408163068002404,-0.3199872667847531
-14.198360836908961,-5.982687311921435,-12.245556535361596,2.184748755985172
-14.066665705215907,6.608763269777851,9.99962282862727,-1.3796729343724745
20.101711975995094,36.00123259459351,-8.116434533397735,-5.464259434286177
